Date/Time,Electricity:Facility [J](Hourly) 
 10/21  13:00:00,3110149314.7963753 
 10/21  14:00:00,3173745551.4428573 
 10/21  15:00:00,3312799104.7451797 
 10/21  16:00:00,3517644601.471074 
 10/21  17:00:00,3010387416.157322 
 10/21  18:00:00,2865316863.754057 
 10/21  19:00:00,2616527928.9969482 
 10/21  20:00:00,2628037628.358677 
 10/21  21:00:00,2481605295.903585 
 10/21  22:00:00,2383133234.331499 
 10/21  23:00:00,2248614790.9931636 
 10/21  24:00:00,2066964204.5983477 
 10/22  01:00:00,2084039723.1359966 
 10/22  02:00:00,2049221052.0860128 
 10/22  03:00:00,2064760405.0701914 
 10/22  04:00:00,2035887488.7503657 
 10/22  05:00:00,2117408431.026781 
 10/22  06:00:00,2467156607.6817737 
 10/22  07:00:00,2420871050.012274 
 10/22  08:00:00,2582473944.176134 
 10/22  09:00:00,2542277327.343954 
 10/22  10:00:00,2384510830.279557 
 10/22  11:00:00,2493385723.792559 
 10/22  12:00:00,2588591347.4213977 
 10/22  13:00:00,2669858548.488291 
 10/22  14:00:00,2656521505.0650005 
 10/22  15:00:00,2718608977.4694057 
 10/22  16:00:00,2892177429.6798587 
 10/22  17:00:00,3139524389.2560325 
 10/22  18:00:00,2947647449.92906 
 10/22  19:00:00,2881739413.9815655 
 10/22  20:00:00,2813002443.671541 
 10/22  21:00:00,2652797747.43585 
 10/22  22:00:00,2563470857.8450494 
 10/22  23:00:00,2575618122.586566 
 10/22  24:00:00,2409480956.717815 
 10/23  01:00:00,2409172364.2625957 
 10/23  02:00:00,2304769593.5197186 
 10/23  03:00:00,2204678588.1192236 
 10/23  04:00:00,2207214584.9718914 
 10/23  05:00:00,2551279668.989231 
 10/23  06:00:00,3145801926.675812 
 10/23  07:00:00,3288645745.031973 
 10/23  08:00:00,4609432628.299247 
 10/23  09:00:00,4747438333.177766 
 10/23  10:00:00,4766914235.388428 
 10/23  11:00:00,4993196217.404502 
 10/23  12:00:00,4695015066.238286 
 10/23  13:00:00,4958488149.916238 
 10/23  14:00:00,5025348456.076433 
 10/23  15:00:00,5085666472.189957 
 10/23  16:00:00,5390791584.374911 
 10/23  17:00:00,4485835072.968224 
 10/23  18:00:00,3694173391.504236 
 10/23  19:00:00,3695628191.400684 
 10/23  20:00:00,3689088414.9096503 
 10/23  21:00:00,3376613411.003375 
 10/23  22:00:00,2449285415.669061 
 10/23  23:00:00,2592371063.5550537 
 10/23  24:00:00,2162362287.9255805 
 10/24  01:00:00,2154343242.3346357 
 10/24  02:00:00,2172919605.9165063 
 10/24  03:00:00,2139415159.9905002 
 10/24  04:00:00,2128263128.1883914 
 10/24  05:00:00,2480273035.726709 
 10/24  06:00:00,3090166763.3599524 
 10/24  07:00:00,3218601229.789657 
 10/24  08:00:00,4511048452.883321 
 10/24  09:00:00,4575546017.886386 
 10/24  10:00:00,4526654642.404365 
 10/24  11:00:00,4793509566.148653 
 10/24  12:00:00,4548356015.241961 
 10/24  13:00:00,4921576746.227802 
 10/24  14:00:00,4941228042.424869 
 10/24  15:00:00,4991005565.325514 
 10/24  16:00:00,5252034385.310533 
 10/24  17:00:00,4001821977.626899 
 10/24  18:00:00,3623783378.572138 
 10/24  19:00:00,3519830402.050983 
 10/24  20:00:00,3415262203.6776624 
 10/24  21:00:00,3298189807.0230975 
 10/24  22:00:00,2461905344.0598407 
 10/24  23:00:00,2523143683.29006 
 10/24  24:00:00,2196186245.6867323 
 10/25  01:00:00,2146854399.1228511 
 10/25  02:00:00,2133002921.3493698 
 10/25  03:00:00,2138828466.4400425 
 10/25  04:00:00,2085139990.455195 
 10/25  05:00:00,2466832755.513419 
 10/25  06:00:00,3085870880.8076587 
 10/25  07:00:00,3215781594.8248987 
 10/25  08:00:00,4485975008.645019 
 10/25  09:00:00,4488079606.4237 
 10/25  10:00:00,4536000556.507606 
 10/25  11:00:00,4787398057.89521 
 10/25  12:00:00,4506968724.488759 
 10/25  13:00:00,4832968951.168385 
 10/25  14:00:00,4894417280.867797 
 10/25  15:00:00,4941238931.765828 
 10/25  16:00:00,5240473920.6347475 
 10/25  17:00:00,4232708128.531152 
 10/25  18:00:00,3676099905.4478955 
 10/25  19:00:00,3577460319.2916603 
 10/25  20:00:00,3457542531.0049477 
 10/25  21:00:00,3186701620.4100227 
 10/25  22:00:00,2448775274.3644595 
 10/25  23:00:00,2308731082.320624 
 10/25  24:00:00,2168614185.4932523 
 10/26  01:00:00,2164710890.939864 
 10/26  02:00:00,2167281696.9379373 
 10/26  03:00:00,2131712668.4262495 
 10/26  04:00:00,2106363824.6903949 
 10/26  05:00:00,2502193148.5488367 
 10/26  06:00:00,3074316697.9210844 
 10/26  07:00:00,3244555362.7885394 
 10/26  08:00:00,4552067695.559724 
 10/26  09:00:00,4531785954.485287 
 10/26  10:00:00,4577800456.675445 
 10/26  11:00:00,4790327780.874542 
 10/26  12:00:00,4508403568.15819 
 10/26  13:00:00,4949668663.706269 
 10/26  14:00:00,4945548914.994028 
 10/26  15:00:00,5002538886.040842 
 10/26  16:00:00,5196661234.396751 
 10/26  17:00:00,4056953310.218196 
 10/26  18:00:00,3665427846.494049 
 10/26  19:00:00,3521218690.115843 
 10/26  20:00:00,3453729487.2757297 
 10/26  21:00:00,3214630226.031413 
 10/26  22:00:00,2425313794.425885 
 10/26  23:00:00,2330510638.0930033 
 10/26  24:00:00,2141802278.2242143 
 10/27  01:00:00,2133662343.4921908 
 10/27  02:00:00,2079481202.305255 
 10/27  03:00:00,2078665063.6181636 
 10/27  04:00:00,2077282721.7787192 
 10/27  05:00:00,2439162661.7421284 
 10/27  06:00:00,3092451672.9419603 
 10/27  07:00:00,3196426477.173623 
 10/27  08:00:00,4463836009.871823 
 10/27  09:00:00,4582160113.781055 
 10/27  10:00:00,4596083675.790691 
 10/27  11:00:00,4775841493.677981 
 10/27  12:00:00,4589116931.622395 
 10/27  13:00:00,4929694545.33228 
 10/27  14:00:00,4954768619.826429 
 10/27  15:00:00,5003262451.736207 
 10/27  16:00:00,5240941755.94913 
 10/27  17:00:00,4192795488.659051 
 10/27  18:00:00,3652368446.114764 
 10/27  19:00:00,3562076093.1995792 
 10/27  20:00:00,3541178913.2188396 
 10/27  21:00:00,3284969201.4249625 
 10/27  22:00:00,2485864862.8142896 
 10/27  23:00:00,2354498910.077774 
 10/27  24:00:00,2078655172.7083786 
 10/28  01:00:00,2053468224.0205665 
 10/28  02:00:00,2009656702.02614 
 10/28  03:00:00,1989373938.2288423 
 10/28  04:00:00,1993347471.2060933 
 10/28  05:00:00,2349666517.9831424 
 10/28  06:00:00,3074666200.7906933 
 10/28  07:00:00,2977379539.0500746 
 10/28  08:00:00,3240336270.3029904 
 10/28  09:00:00,3178939106.960778 
 10/28  10:00:00,3091548951.914729 
 10/28  11:00:00,3257116016.647851 
 10/28  12:00:00,3012496332.247755 
 10/28  13:00:00,3091633366.6828837 
 10/28  14:00:00,3099515869.9886184 
 10/28  15:00:00,3162672300.0574293 
 10/28  16:00:00,3435351569.8262076 
 10/28  17:00:00,2967244461.3011026 
 10/28  18:00:00,2838679759.51845 
 10/28  19:00:00,2565011771.1752634 
 10/28  20:00:00,2604961938.5487013 
 10/28  21:00:00,2412395353.6121287 
 10/28  22:00:00,2312099460.055338 
 10/28  23:00:00,2251474663.4481754 
 10/28  24:00:00,2047911657.7556157 
 10/29  01:00:00,2051321566.9108677 
 10/29  02:00:00,1997268675.9147816 
 10/29  03:00:00,1992380238.868664 
 10/29  04:00:00,1991134244.7402203 
 10/29  05:00:00,2056112067.2971697 
 10/29  06:00:00,2402942668.241072 
 10/29  07:00:00,2405152402.0524106 
 10/29  08:00:00,2398900818.091683 
 10/29  09:00:00,2444166440.105585 
 10/29  10:00:00,2378340257.515584 
 10/29  11:00:00,2396096342.7875066 
 10/29  12:00:00,2490869225.772299 
 10/29  13:00:00,2518773136.0033045 
 10/29  14:00:00,2578758007.473791 
 10/29  15:00:00,2516694870.04733 
 10/29  16:00:00,2771188548.826949 
 10/29  17:00:00,2911158861.0786524 
 10/29  18:00:00,2840124096.610324 
 10/29  19:00:00,2658508489.690468 
 10/29  20:00:00,2682822460.1100183 
 10/29  21:00:00,2534853225.0280304 
 10/29  22:00:00,2463374808.2975574 
 10/29  23:00:00,2334707348.6854887 
 10/29  24:00:00,2320931229.4021497 
 10/30  01:00:00,2195501285.1348453 
 10/30  02:00:00,2186773513.2363667 
 10/30  03:00:00,2194773382.7499247 
 10/30  04:00:00,2112867171.735448 
 10/30  05:00:00,2476865944.610744 
 10/30  06:00:00,3032817712.651515 
 10/30  07:00:00,3172944872.4834685 
 10/30  08:00:00,4412786032.877443 
 10/30  09:00:00,4424638538.7520275 
 10/30  10:00:00,4506517711.760335 
 10/30  11:00:00,4800968497.61422 
 10/30  12:00:00,4385145973.405853 
 10/30  13:00:00,4854208068.303062 
 10/30  14:00:00,4891443783.024473 
 10/30  15:00:00,4939610968.778778 
 10/30  16:00:00,5233047647.679424 
 10/30  17:00:00,4371723357.9679785 
 10/30  18:00:00,3786673291.006069 
 10/30  19:00:00,3456836091.574643 
 10/30  20:00:00,3320721650.2822967 
 10/30  21:00:00,3193006034.092113 
 10/30  22:00:00,2426419965.110858 
 10/30  23:00:00,2332054404.351433 
 10/30  24:00:00,2133293211.697991 
 10/31  01:00:00,2136732469.685144 
 10/31  02:00:00,2081925234.04992 
 10/31  03:00:00,2077573120.1605222 
 10/31  04:00:00,2077844280.6183176 
 10/31  05:00:00,2453380664.5381155 
 10/31  06:00:00,3031003931.0073094 
 10/31  07:00:00,3180818984.7885795 
 10/31  08:00:00,4494769842.678188 
 10/31  09:00:00,4649578411.05324 
 10/31  10:00:00,4755630161.0617695 
 10/31  11:00:00,4904686433.397425 
 10/31  12:00:00,4468101669.205775 
 10/31  13:00:00,4921330687.416627 
 10/31  14:00:00,4886492838.830365 
 10/31  15:00:00,4912239567.641846 
 10/31  16:00:00,5213309584.723194 
 10/31  17:00:00,4043241427.5521107 
 10/31  18:00:00,3616590700.3371773 
 10/31  19:00:00,3349039580.8801765 
 10/31  20:00:00,3147158520.3894167 
 10/31  21:00:00,3022400518.9148793 
 10/31  22:00:00,2364395369.2964125 
 10/31  23:00:00,2312260790.249304 
 10/31  24:00:00,2633179992.123009 
 11/01  01:00:00,2683756229.757639 
 11/01  02:00:00,2629633877.5541315 
 11/01  03:00:00,2628550709.8033113 
 11/01  04:00:00,2627713421.265971 
 11/01  05:00:00,2979509316.565357 
 11/01  06:00:00,3628425246.9466023 
 11/01  07:00:00,3753670115.508463 
 11/01  08:00:00,5010554525.271805 
 11/01  09:00:00,5130658224.1634445 
 11/01  10:00:00,5247774274.835072 
 11/01  11:00:00,5389477335.405786 
 11/01  12:00:00,5102550550.719873 
 11/01  13:00:00,5446689017.8912735 
 11/01  14:00:00,5428956028.143419 
 11/01  15:00:00,5476908435.117967 
 11/01  16:00:00,5776437672.2814455 
 11/01  17:00:00,4649847314.82341 
 11/01  18:00:00,4188701415.4274054 
 11/01  19:00:00,4042617101.062344 
 11/01  20:00:00,3874913045.271319 
 11/01  21:00:00,3753900741.8667574 
 11/01  22:00:00,3002960377.1798997 
 11/01  23:00:00,2859409278.0296698 
 11/01  24:00:00,2722093979.7041616 
 11/02  01:00:00,2717429526.8235846 
 11/02  02:00:00,2713292564.341688 
 11/02  03:00:00,2681302469.0659237 
 11/02  04:00:00,2688335648.428537 
 11/02  05:00:00,3010100213.4670525 
 11/02  06:00:00,3705402345.400406 
 11/02  07:00:00,3797994861.61153 
 11/02  08:00:00,5185156120.62672 
 11/02  09:00:00,5251415479.975226 
 11/02  10:00:00,5129359629.568794 
 11/02  11:00:00,5528959150.949357 
 11/02  12:00:00,5295643485.776847 
 11/02  13:00:00,5395018423.423196 
 11/02  14:00:00,5429540041.93437 
 11/02  15:00:00,5527250999.86918 
 11/02  16:00:00,5723474275.065255 
 11/02  17:00:00,4549953350.840275 
 11/02  18:00:00,4238589690.7700605 
 11/02  19:00:00,4071184062.3112965 
 11/02  20:00:00,3923046137.703703 
 11/02  21:00:00,3737510408.0082707 
 11/02  22:00:00,3001739731.4657474 
 11/02  23:00:00,2861816040.6000123 
 11/02  24:00:00,2727888231.518737 
 11/03  01:00:00,2701528343.5253167 
 11/03  02:00:00,2692289047.4319196 
 11/03  03:00:00,2699294744.1833286 
 11/03  04:00:00,2686800858.1838913 
 11/03  05:00:00,3038506908.298724 
 11/03  06:00:00,3668366583.1143622 
 11/03  07:00:00,3798930967.8708067 
 11/03  08:00:00,5192322479.0184 
 11/03  09:00:00,5250809823.271677 
 11/03  10:00:00,5258363153.478785 
 11/03  11:00:00,5489964821.991218 
 11/03  12:00:00,5257812724.156032 
 11/03  13:00:00,5509592913.876264 
 11/03  14:00:00,5534816254.193644 
 11/03  15:00:00,5546084601.129174 
 11/03  16:00:00,5768686889.201946 
 11/03  17:00:00,4536724255.791086 
 11/03  18:00:00,4169072358.9014726 
 11/03  19:00:00,4042543694.2384567 
 11/03  20:00:00,3882316589.1480455 
 11/03  21:00:00,3757492278.860896 
 11/03  22:00:00,3006692661.806954 
 11/03  23:00:00,2869123260.9129353 
 11/03  24:00:00,2629729072.7924166 
 11/04  01:00:00,2614823847.736996 
 11/04  02:00:00,2596404296.417426 
 11/04  03:00:00,2592392584.402647 
 11/04  04:00:00,2538128829.08345 
 11/04  05:00:00,2881969131.1888247 
 11/04  06:00:00,3647828441.30605 
 11/04  07:00:00,3540008613.707495 
 11/04  08:00:00,3803220770.344712 
 11/04  09:00:00,3870768055.731805 
 11/04  10:00:00,3847375157.546709 
 11/04  11:00:00,3980202258.444027 
 11/04  12:00:00,3576976939.4311366 
 11/04  13:00:00,3666661515.8847303 
 11/04  14:00:00,3774217529.510533 
 11/04  15:00:00,3815613476.3133216 
 11/04  16:00:00,3862126857.021859 
 11/04  17:00:00,3492594149.5132275 
 11/04  18:00:00,3394147864.0257835 
 11/04  19:00:00,3176892675.2602944 
 11/04  20:00:00,3133440069.2909884 
 11/04  21:00:00,2993537663.009613 
 11/04  22:00:00,2764210727.7250085 
 11/04  23:00:00,2667531905.843276 
 11/04  24:00:00,2614178725.664427 
 11/05  01:00:00,2629390487.0480304 
 11/05  02:00:00,2598037667.6820474 
 11/05  03:00:00,2587146476.6915026 
 11/05  04:00:00,2584557275.8867817 
 11/05  05:00:00,2655879322.4775114 
 11/05  06:00:00,2953125444.63987 
 11/05  07:00:00,3012211835.3282204 
 11/05  08:00:00,2995314749.2862873 
 11/05  09:00:00,3058385702.238073 
 11/05  10:00:00,2997190146.803184 
 11/05  11:00:00,3058931163.479378 
 11/05  12:00:00,3136734136.3560476 
 11/05  13:00:00,3145077303.2139096 
 11/05  14:00:00,3232234649.6493406 
 11/05  15:00:00,3195903049.8123827 
 11/05  16:00:00,3447503548.993931 
 11/05  17:00:00,3518926811.3063893 
 11/05  18:00:00,3411106574.7488146 
 11/05  19:00:00,3216497685.583638 
 11/05  20:00:00,3224849902.9288855 
 11/05  21:00:00,3102022444.525285 
 11/05  22:00:00,3097275581.567511 
 11/05  23:00:00,3041211143.0331845 
 11/05  24:00:00,2900761564.660369 
 11/06  01:00:00,2758470995.382204 
 11/06  02:00:00,2729638132.8079624 
 11/06  03:00:00,2756858928.6828732 
 11/06  04:00:00,2732917594.5859566 
 11/06  05:00:00,2739569600.0894713 
 11/06  06:00:00,3036538677.6008596 
 11/06  07:00:00,3547369505.1351953 
 11/06  08:00:00,3702050495.3140883 
 11/06  09:00:00,5134674729.968094 
 11/06  10:00:00,5244558805.622894 
 11/06  11:00:00,5212710455.048275 
 11/06  12:00:00,5323983089.369319 
 11/06  13:00:00,5039442728.896944 
 11/06  14:00:00,5410755740.316775 
 11/06  15:00:00,5460204909.353724 
 11/06  16:00:00,5517808193.709664 
 11/06  17:00:00,5697192614.5242 
 11/06  18:00:00,4647475993.627122 
 11/06  19:00:00,4114928701.5748186 
 11/06  20:00:00,3849341800.175777 
 11/06  21:00:00,3697469319.666898 
 11/06  22:00:00,3583533052.069213 
 11/06  23:00:00,2973072518.1413035 
 11/06  24:00:00,2880404473.6261687 
 11/07  01:00:00,2697146303.089921 
 11/07  02:00:00,2694609100.502542 
 11/07  03:00:00,2689814524.624712 
 11/07  04:00:00,2669175892.9952736 
 11/07  05:00:00,2684478140.7559595 
 11/07  06:00:00,2980904015.59942 
 11/07  07:00:00,3542879285.3309546 
 11/07  08:00:00,3662857850.3544245 
 11/07  09:00:00,5189586704.686264 
 11/07  10:00:00,5279577326.611076 
 11/07  11:00:00,5225906689.095418 
 11/07  12:00:00,5337970116.530318 
 11/07  13:00:00,5053996830.307744 
 11/07  14:00:00,5445371035.245377 
 11/07  15:00:00,5461680180.91486 
 11/07  16:00:00,5594812724.240325 
 11/07  17:00:00,5861578174.916772 
 11/07  18:00:00,4612996809.990755 
 11/07  19:00:00,4204859308.2149096 
 11/07  20:00:00,4018515382.681041 
 11/07  21:00:00,3786465078.1268992 
 11/07  22:00:00,3566679205.3468323 
 11/07  23:00:00,2944024194.498373 
 11/07  24:00:00,2861574726.78047 
 11/08  01:00:00,2649642764.975816 
 11/08  02:00:00,2679292718.81159 
 11/08  03:00:00,2622246984.0659666 
 11/08  04:00:00,2614904120.382724 
 11/08  05:00:00,2613345375.8513775 
 11/08  06:00:00,2888569628.910607 
 11/08  07:00:00,3451077891.4875135 
 11/08  08:00:00,3618296494.6204467 
 11/08  09:00:00,4995488155.029267 
 11/08  10:00:00,5078552941.370409 
 11/08  11:00:00,4997601267.697845 
 11/08  12:00:00,5070455631.171703 
 11/08  13:00:00,5045731164.283033 
 11/08  14:00:00,5265135289.670125 
 11/08  15:00:00,5205573984.634305 
 11/08  16:00:00,5226501737.539461 
 11/08  17:00:00,5247304872.06735 
 11/08  18:00:00,4454464686.014545 
 11/08  19:00:00,3967853676.7689853 
 11/08  20:00:00,3792128801.0474014 
 11/08  21:00:00,3629392485.3707094 
 11/08  22:00:00,3492361600.0629864 
 11/08  23:00:00,2907727957.423814 
 11/08  24:00:00,2793924002.8762503 
 11/09  01:00:00,2626418533.2747602 
 11/09  02:00:00,2622274830.11553 
 11/09  03:00:00,2622440929.031219 
 11/09  04:00:00,2622113621.6135616 
 11/09  05:00:00,2622195807.4458365 
 11/09  06:00:00,2898563302.916847 
 11/09  07:00:00,3460973677.664427 
 11/09  08:00:00,3608607998.8754606 
 11/09  09:00:00,4900421057.001095 
 11/09  10:00:00,4923104183.581334 
 11/09  11:00:00,4961512158.971707 
 11/09  12:00:00,5103722224.027812 
 11/09  13:00:00,5067834910.997646 
 11/09  14:00:00,5423858684.05833 
 11/09  15:00:00,5220903884.489638 
 11/09  16:00:00,5496348974.7032385 
 11/09  17:00:00,5753064151.609935 
 11/09  18:00:00,4498506004.863953 
 11/09  19:00:00,3977610965.5753193 
 11/09  20:00:00,3826511640.0945992 
 11/09  21:00:00,3645809832.9468403 
 11/09  22:00:00,3519904261.7456827 
 11/09  23:00:00,2919201561.377077 
 11/09  24:00:00,2866269188.247564 
 11/10  01:00:00,2636487364.4830356 
 11/10  02:00:00,2633609548.879567 
 11/10  03:00:00,2629974357.246981 
 11/10  04:00:00,2624145460.6946087 
 11/10  05:00:00,2620997378.200485 
 11/10  06:00:00,2891196809.5055833 
 11/10  07:00:00,3441647996.6908817 
 11/10  08:00:00,3569367675.7849703 
 11/10  09:00:00,4894446464.985112 
 11/10  10:00:00,4943368828.10605 
 11/10  11:00:00,5096042464.536689 
 11/10  12:00:00,5136311366.829849 
 11/10  13:00:00,5025790015.837675 
 11/10  14:00:00,5270077231.60837 
 11/10  15:00:00,5176143127.843479 
 11/10  16:00:00,5331016617.636402 
 11/10  17:00:00,5730805385.657508 
 11/10  18:00:00,4519638886.388575 
 11/10  19:00:00,3969728231.513077 
 11/10  20:00:00,3778542008.6958694 
 11/10  21:00:00,3619624995.346935 
 11/10  22:00:00,3505256713.622267 
 11/10  23:00:00,2918608424.3355865 
 11/10  24:00:00,2800770110.731269 
 11/11  01:00:00,2539771321.503746 
 11/11  02:00:00,2535413967.8945937 
 11/11  03:00:00,2533740443.362021 
 11/11  04:00:00,2530724795.859569 
 11/11  05:00:00,2529764974.251952 
 11/11  06:00:00,2594058443.6328273 
 11/11  07:00:00,2893289481.219721 
 11/11  08:00:00,2876054003.135139 
 11/11  09:00:00,3073643199.931121 
 11/11  10:00:00,3029347371.141419 
 11/11  11:00:00,2906420443.0664034 
 11/11  12:00:00,2965498048.4618444 
 11/11  13:00:00,2971673082.869203 
 11/11  14:00:00,3035228081.661755 
 11/11  15:00:00,3033724045.9418383 
 11/11  16:00:00,3096729781.2422495 
 11/11  17:00:00,3310211796.4955187 
 11/11  18:00:00,3434978472.21727 
 11/11  19:00:00,3313588395.6630716 
 11/11  20:00:00,3183648978.556691 
 11/11  21:00:00,3079965539.1136756 
 11/11  22:00:00,2995331269.1092114 
 11/11  23:00:00,2783709889.3931074 
 11/11  24:00:00,2708604819.4788346 
 11/12  01:00:00,2627828913.4720707 
 11/12  02:00:00,2617484900.1632967 
 11/12  03:00:00,2594902203.022068 
 11/12  04:00:00,2570558053.915634 
 11/12  05:00:00,2551097554.222782 
 11/12  06:00:00,2632759286.735056 
 11/12  07:00:00,2914332083.6965575 
 11/12  08:00:00,2942136837.2655873 
 11/12  09:00:00,3091712904.6562805 
 11/12  10:00:00,3072665425.2358665 
 11/12  11:00:00,2920769244.334824 
 11/12  12:00:00,3010872630.3999133 
 11/12  13:00:00,3003779010.574907 
 11/12  14:00:00,3086938869.0852413 
 11/12  15:00:00,3044052782.2110243 
 11/12  16:00:00,3148612628.853378 
 11/12  17:00:00,3322164922.474602 
 11/12  18:00:00,3532898957.085404 
 11/12  19:00:00,3318394635.9958477 
 11/12  20:00:00,3192654595.5728655 
 11/12  21:00:00,3097311210.001599 
 11/12  22:00:00,2942667820.039118 
 11/12  23:00:00,2766849037.197628 
 11/12  24:00:00,2701945510.32378 
 11/13  01:00:00,2737503333.145868 
 11/13  02:00:00,2736430169.4514966 
 11/13  03:00:00,2699336799.0215435 
 11/13  04:00:00,2687000396.388014 
 11/13  05:00:00,2700490912.5165596 
 11/13  06:00:00,2935436643.0768757 
 11/13  07:00:00,3497287851.262632 
 11/13  08:00:00,3617973661.511174 
 11/13  09:00:00,4952417619.085736 
 11/13  10:00:00,5002055097.384959 
 11/13  11:00:00,5024208667.600921 
 11/13  12:00:00,5228729061.489601 
 11/13  13:00:00,4921174523.019587 
 11/13  14:00:00,5309307172.659277 
