Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Wetbulb Globe Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly) 
 11/17  09:00:00,3.4875,6.625,5.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.132316263908619,0.8327403600387797,6.287109037527484,255.75902101754124,227.0597332896753,6.441901811146348 
 11/17  10:00:00,7.3375,5.75,4.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.995741288530308,1.381438595058066,7.073669991635967,223.53990914364755,241.12372659622974,7.151598694741626 
 11/17  11:00:00,11.149999999999999,5.0,4.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.595580811889032,1.7585139875647373,7.639153750765725,172.18331994386324,169.06641464638597,7.682726689642417 
 11/17  12:00:00,13.575,4.375,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.195052741089917,2.4203177099903277,8.210204096499304,158.94869403322065,173.65318694262666,8.225355451908694 
 11/17  13:00:00,14.4,3.375,3.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5715775072612,2.759707854836341,8.55552677531994,88.34089650404351,90.56743461975174,8.539476043378679 
 11/17  14:00:00,14.775,4.875,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86883229557207,2.9615761161496046,8.859584579342297,108.60725985121854,100.82700151253131,8.850336863112526 
 11/17  15:00:00,14.624999999999998,7.875,5.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.212757340996008,3.178871585736964,9.162883999745423,61.626156846510874,81.00344304820634,9.113010658494838 
 11/17  16:00:00,13.712500000000002,9.625,6.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.126821541569235,3.095060853522805,8.998134893544266,-106.04827236308284,-89.3315769036636,8.869448245519298 
 11/17  17:00:00,11.2375,8.75,7.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.598200151001183,2.718496116976972,8.442785173445053,-178.42678189368567,-182.13360957598866,8.287370195888922 
 11/17  18:00:00,8.9375,8.625,5.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.143167569769142,2.243680429511396,8.048126417475427,-111.62500516712365,-113.58348325683798,7.95308526518171 
 11/17  19:00:00,8.3,9.625,6.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8986284758820435,1.9343618486561849,7.883152694887582,-21.48636239189388,-37.79176096466902,7.86767691389312 
 11/17  20:00:00,6.924999999999999,10.0,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.851337489724084,1.8986298620427955,7.816442446718565,-34.03987240313826,-24.53008304410143,7.781547403713045 
 11/17  21:00:00,5.7875,10.0,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.726308855017353,1.8213842300769731,7.699140360887687,-28.230115090889903,-33.32984571991281,7.6719718667580175 
 11/17  22:00:00,6.975,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.70958114723221,1.8254603046690905,7.725657240516792,20.61467921102818,13.989627447902581,7.741733333801376 
 11/17  23:00:00,7.1125,9.375,9.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.753161708473032,1.846586971980559,7.734962698258528,-12.69790264098534,-2.771570459081354,7.716763688044021 
 11/17  24:00:00,7.0125,9.625,9.0,0.0,1.000000,0.0,,,,7.746818840034511,15.169630174239712,0.9362764861356844,10.686945043522146,7.4232410109513545,9.856440009188061,0.7932359433078825,10.69238820742018,7.31855071692451,8.22043930718769,0.7281408673565007,10.57301829138783,7.4686195713963786,10.586421108496468,0.8136403144175063,10.270879172146246,6.99372462033006,6.9776876761934545,0.7787116726030213,7.296279111394362,8.76252304696878,0.6565304463497025,13.07023309606008,7.686719244431749,1.8041413573381688,7.674646414794703,-10.246299211693085,-16.330981814510036,7.662573585157656 
 11/18  01:00:00,6.199999999999999,9.375,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.637126845723084,1.7667892418132176,7.603345021147559,-33.56336834542783,-26.473074054428068,7.569563196572036 
 11/18  02:00:00,5.225,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4975577451956,1.6767812131690945,7.4589546554326445,-43.71333944340853,-44.985251238572204,7.420351565669688 
 11/18  03:00:00,3.25,8.375,8.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.303541528319482,1.5429880357577557,7.238986578490743,-83.36685055297667,-75.9695128927149,7.174431628662003 
 11/18  04:00:00,1.2,5.5,5.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.988368020386516,1.334370526473366,6.912488290071314,-103.57014727278202,-102.99256345849517,6.8366085597561135 
 11/18  05:00:00,-1.1500000000000001,3.375,3.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617500874689508,1.0998257005481529,6.526118933241727,-127.3680257226904,-123.56744138217508,6.4347369917939465 
 11/18  06:00:00,-2.2,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.257268437343258,0.8671356947078781,6.184194163082436,-82.77315610259504,-91.85941254679416,6.111119888821614 
 11/18  07:00:00,-2.2,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0363314414032105,0.7247896205434279,5.981637656900989,-44.1613745904658,-54.30391975350788,5.926943872398767 
 11/18  08:00:00,-0.45000000000000007,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.145576445866401,0.843621311558099,6.220672761997179,145.80116400925797,111.88635271648504,6.295769078127958 
 11/18  09:00:00,2.2874999999999996,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.010320850869539,1.4502050345425184,7.185829639765627,382.13673040562156,360.1443392781324,7.361338428661715 
 11/18  10:00:00,4.737499999999999,3.625,3.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944732850116823,2.206412584631357,7.985698933594237,220.92030336778114,238.8428040316622,8.026665017071648 
 11/18  11:00:00,6.2875,7.75,4.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48993496817156,2.7367625237269952,8.465127732275581,91.22097491736805,115.98634274248411,8.440320496379604 
 11/18  12:00:00,7.3875,6.25,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63074708100248,2.8397911733790884,8.640829836490337,87.13431856742146,54.28216443730939,8.650912591978193 
 11/18  13:00:00,9.175,4.625,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.279495810200924,3.291022326007539,9.322543901247112,234.69659200183628,245.76779727787778,9.3655919922933 
 11/18  14:00:00,10.375,4.375,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.955486713182827,3.735508011143052,9.953359771545767,194.31374526723323,193.53002086026936,9.951232829908705 
 11/18  15:00:00,10.9125,5.875,5.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.405421399207729,4.013232664339891,10.310606426988866,74.61373649122352,90.6321873482454,10.215791454769999 
 11/18  16:00:00,10.4125,8.25,6.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36653179855742,3.959174631460462,10.171630361786466,-146.52502057789985,-102.54939475152084,9.976728925015514 
 11/18  17:00:00,8.625,9.625,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.487092355360048,3.354166699263046,9.270957948777601,-299.52451533659234,-314.01591781297657,9.054823542195152 
 11/18  18:00:00,6.424999999999999,10.0,8.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.814634886903663,2.9405598905754813,8.728470446880829,-126.75184913177351,-140.3662055335838,8.642306006857995 
 11/18  19:00:00,6.2875,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.57958455543923,2.807179388239736,8.55723951324065,-21.176998357250117,-33.37708353653018,8.534894471042069 
 11/18  20:00:00,6.324999999999999,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.533619319220083,2.772576704577088,8.504685126046411,-24.31758884300517,-18.984742526365107,8.475750932872739 
 11/18  21:00:00,5.7875,10.0,8.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.426142563700747,2.6916671082983865,8.389258111656442,-38.12382726483791,-37.64574256509204,8.35237365961214 
 11/18  22:00:00,5.6,10.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.312296195393637,2.6103250308711905,8.280660294079475,-29.12857833746432,-31.042199605039045,8.24902439276531 
 11/18  23:00:00,4.85,10.0,7.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.204706756826276,2.528778465744562,8.163602170244857,-42.28341413279214,-39.0642324971921,8.122497583663437 
 11/18  24:00:00,4.775,10.0,8.25,0.0,2.000000,0.0,,,,8.540288776060317,16.29623599428355,1.166432410065696,8.46813904341814,8.05870897690193,8.30951573131746,0.9648620607097943,7.942341218032372,7.868607441871326,5.343060524805597,0.8407594268035187,7.894661398802932,8.127675644093173,9.481638673888233,0.9649898505835691,8.307052318611076,7.9407623592085415,7.934528164706118,0.9582312517416455,8.046035458202724,7.477411554954899,0.7837589460818036,9.744091214924257,8.096778185409782,2.4584819209475617,8.073683298344886,-15.05802290814474,-21.154632212019948,8.05058841127999 
 11/19  01:00:00,5.375,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.070277944922376,2.4418432044742966,8.052096758442001,-7.1735666584523985,-6.381357277239003,8.033915571961629 
 11/19  02:00:00,6.2875,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.060997203466219,2.4388671368236765,8.054039489032332,4.486666065539864,2.0610723712116075,8.047081774598446 
 11/19  03:00:00,6.7,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.069094133603638,2.442470775790934,8.055700580745498,-5.123113089691437,-2.2071992891904877,8.042307027887356 
 11/19  04:00:00,4.95,8.125,6.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.945461535319589,2.0714009869892003,7.879818456147732,-83.0599684459356,-69.77374790488133,7.814175376975875 
 11/19  05:00:00,4.9624999999999995,7.625,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.726188681745478,1.852499290710882,7.70070719947746,-22.30143459796478,-38.60098256846632,7.6752257172094405 
 11/19  06:00:00,5.225,7.375,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682492884051802,1.8276404761827951,7.6515746371838045,-23.840849851449434,-17.854318227086978,7.6206563903158075 
 11/19  07:00:00,4.3125,4.5,3.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552681064417928,1.7407943825267393,7.506615079366441,-51.34663115096117,-50.24081533872529,7.460549094314953 
 11/19  08:00:00,4.5875,5.5,4.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.541086911655565,1.7751634768095075,7.624222059031576,117.99391938626223,70.85761124248317,7.707357206407588 
 11/19  09:00:00,6.062499999999999,7.625,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.427355941910852,2.7572067031118284,8.59168772130624,383.58403928924884,373.0289878069266,8.75601950070163 
 11/19  10:00:00,7.3875,6.75,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.342025519787606,3.3535968464139234,9.410112653985975,262.64113439958703,257.3291432144388,9.478199788184343 
 11/19  11:00:00,8.799999999999999,4.75,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.108591581146923,3.846932100371137,10.10970428567074,175.17738073753748,197.22962341492098,10.110816990194555 
 11/19  12:00:00,10.15,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.497595884502566,4.094215577712227,10.44853069243701,72.4937768451573,81.38089315456371,10.399465500371454 
 11/19  13:00:00,11.287499999999998,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.898384863699475,4.386476409380851,10.92395963532997,204.35217119374744,179.6682639085956,10.949534406960465 
 11/19  14:00:00,12.3875,5.25,5.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.445205655781074,4.724742493990577,11.384740224764148,89.19688025878439,115.22987735324044,11.324274793747222 
 11/19  15:00:00,13.1125,5.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.597551289583368,4.810506396550798,11.485886572446015,6.5680557932404255,16.91309964831089,11.37422185530866 
 11/19  16:00:00,12.6125,3.75,3.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.439974715743489,4.6927953512338725,11.284633204446775,-113.72861348447785,-95.16503918380334,11.129291693150062 
 11/19  17:00:00,10.1375,6.125,4.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.798874108265778,4.243203843551045,10.60325727978629,-260.96232016008753,-251.00341034010503,10.4076404513068 
 11/19  18:00:00,8.2125,6.75,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.109710667206258,3.8172358500367363,10.029783729039622,-123.60857843320338,-149.71594930145443,9.949856790872985 
 11/19  19:00:00,6.737499999999999,5.375,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.818686403212237,3.631225497343612,9.757369607013235,-79.45857105860945,-77.07632888967913,9.696052810814235 
 11/19  20:00:00,5.0375,4.375,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.553532458055926,3.4478977110659415,9.488327316886153,-82.88011948677774,-82.80691462623538,9.42312217571638 
 11/19  21:00:00,4.4,5.875,5.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.350259947046222,3.3161998095570135,9.310506602174614,-33.28358309060935,-41.94178363483897,9.270753257303006 
 11/19  22:00:00,4.775,5.125,5.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.251096592066505,3.251228368218274,9.207151751597994,-38.18280377973398,-34.541012255297936,9.163206911129489 
 11/19  23:00:00,3.9375,3.375,3.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.078597815574721,3.1312600097851373,9.017532644833823,-69.88723325003158,-65.38025834678136,8.956467474092925 
 11/19  24:00:00,3.675,4.25,4.25,0.0,3.000000,0.0,,,,9.802192813476248,18.990506037121182,1.1641668615902068,9.90623341603712,9.27652049896672,10.169147321385433,0.9433390404272576,9.00485876556367,9.089178936872123,7.1479453849426555,0.8182793122463915,9.654686978897715,9.323968186902531,10.851973860046089,0.9443664949303917,10.370144108869832,9.057465427706346,9.047185721691042,0.9517039549625697,9.243803229368135,9.577020142286901,0.7787142478772427,12.075479307659114,8.900581006114647,3.014303108844795,8.863294678068796,-27.260082122530136,-36.129620446213835,8.826008350022942 
 11/20  01:00:00,4.5875,6.875,6.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.855707922866507,2.9857409803052897,8.831437397979226,-5.870252666172921,-6.941498970921867,8.807166873091944 
 11/20  02:00:00,5.375,8.0,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83612886510118,2.976000656122531,8.812612077576762,-9.282714916411393,-7.98721996202859,8.789095290052343 
 11/20  03:00:00,5.9125,8.625,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.802121125495333,2.955504418691656,8.78064138396834,-10.212325743817217,-10.529798075826058,8.759161642441349 
 11/20  04:00:00,5.4125,8.375,8.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72750491009317,2.9020699878598526,8.685941259774243,-42.068922752051144,-36.21958958035409,8.644377609455312 
 11/20  05:00:00,4.625,9.25,9.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.589244793482372,2.8150352192239936,8.553551916317026,-34.396868760322654,-37.950778792173004,8.51785903915168 
 11/20  06:00:00,4.0875,9.375,8.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.465932962451987,2.730039238902183,8.420425747474546,-47.89592771561236,-44.372235634196414,8.374918532497107 
 11/20  07:00:00,2.5249999999999995,5.25,4.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.247091635703583,2.5784607292519746,8.205099587765282,-47.599991027196616,-67.01208188497527,8.163107539826981 
 11/20  08:00:00,2.0125,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.688932198686352,2.931389895715369,8.815599039156016,289.92282635915245,266.98022069140063,8.94226587962568 
 11/20  09:00:00,6.012500000000001,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.674198964158753,3.597832480289216,9.756898761823852,316.85767873656977,311.0855494212,9.839598559488953 
 11/20  10:00:00,10.049999999999999,1.125,1.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.56880333663938,4.1864548000384625,10.57675288837478,208.93470780196358,229.79448945704053,10.58470244011018 
 11/20  11:00:00,12.162500000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.166064896253632,4.576018263385091,11.170533997562881,180.63439857759852,177.30899966167195,11.17500309887213 
 11/20  12:00:00,13.8,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.562062965650247,4.821705768895398,11.49341895728751,44.655272199673384,65.81580954941205,11.424774948924778 
 11/20  13:00:00,14.4,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.712681601021881,4.932515109017832,11.670953385292531,70.13280723919499,61.19863035323698,11.629225169563181 
 11/20  14:00:00,14.775,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.983983268900188,5.110324431079087,11.943114888902688,90.1902827768493,89.70910047444568,11.902246508905186 
 11/20  15:00:00,14.624999999999998,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.259018104584511,5.28116796294073,12.181885763388747,62.56614538822832,71.69701344197544,12.104753422192982 
 11/20  16:00:00,13.712500000000002,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.253703565454604,5.252422769912974,12.104346402252759,-87.91431093629714,-62.28837831496722,11.954989239050914 
 11/20  17:00:00,11.925,1.25,1.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5600050278112,4.754094547934347,11.322963228770261,-351.3697858896172,-331.76623811972286,11.085921429729325 
 11/20  18:00:00,10.4125,0.75,0.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.647622697328975,4.198905910746351,10.571580034647056,-126.73192428176057,-183.75170327874008,10.495537371965133 
 11/20  19:00:00,8.625,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.408489033149465,4.051936467478967,10.355556948520482,-58.19558889374757,-54.63065792060732,10.302624863891499 
 11/20  20:00:00,4.3,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.132891277220118,3.8456786667016676,10.043306806058176,-124.13950500618714,-112.45589271372785,9.953722334896232 
 11/20  21:00:00,4.324999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8463629588363,3.6664708192331386,9.810884434576938,-19.0100549972581,-41.895816456879764,9.775405910317573 
 11/20  22:00:00,5.225,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80031725340321,3.6304375933593276,9.752644525107181,-37.205993918661704,-26.64978695655413,9.704971796811154 
 11/20  23:00:00,5.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.661963074918352,3.536164226704283,9.617722890132072,-37.41038770363252,-40.54374260762348,9.573482705345791 
 11/20  24:00:00,2.5625,0.0,0.0,0.0,4.000000,0.0,,,,10.549239783824058,19.553130926071358,1.211701012963146,8.86295829049789,10.080022833570903,11.67098434648283,1.020378356011067,8.526201223643554,9.787354816943438,6.959878672469358,0.8660409433140891,8.300012123933111,10.025688216084436,10.738032628717894,0.9865597951059363,8.671410594091356,9.88391301549918,9.878091203157945,1.009558387072228,9.948682271812839,7.894841831714873,0.792980087115203,10.31462286634602,9.422278457014984,3.349317681249194,9.328509309549545,-129.27465361213484,-111.99013931291185,9.234740162084107 
 11/21  01:00:00,0.7875000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.994440514574578,3.056394476703763,8.909790158074307,-109.34560290728724,-118.84753164681408,8.825139801574036 
 11/21  02:00:00,0.9125000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.717780531305802,2.8776447733738326,8.652279948685543,-60.97369641627496,-66.8357861223119,8.586779366065285 
 11/21  03:00:00,2.85,3.125,3.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.630390353512249,2.838889272768075,8.60506528985529,12.722709721996893,1.8105731018358284,8.579740226198327 
 11/21  04:00:00,3.5249999999999995,6.875,6.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.673949795700844,2.8713595336310456,8.644805580162163,-4.179128358283384,3.3794492771390776,8.615661364623481 
 11/21  05:00:00,2.6125,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.584694680007745,2.8109301405060387,8.534674896905766,-49.30831106639126,-44.346312423431684,8.48465511380379 
 11/21  06:00:00,2.2,5.5,5.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39744175114948,2.678764167761468,8.341104897594555,-61.77315743268689,-61.49913582155709,8.28476804403963 
 11/21  07:00:00,2.5749999999999997,3.375,3.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.239708393787787,2.5783446975577844,8.220655964339969,-1.2545180988254998,-23.71369203688883,8.20160353489215 
 11/21  08:00:00,4.175,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.666171456535626,2.9226378605596155,8.792994071568316,241.34113546352927,224.59984482939169,8.919816686601004 
 11/21  09:00:00,7.4375,1.125,1.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48215182325711,3.4698465534336123,9.55691230912051,254.47162645479654,253.10768947376874,9.631672794983906 
 11/21  10:00:00,10.962499999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.314832940277826,4.030259019716483,10.369899540389872,255.4251780808474,256.6626080260269,10.424966140501919 
 11/21  11:00:00,13.2625,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.96661146239236,4.436048341224989,10.947588967689306,128.6904827392425,149.51056896784377,10.928566472986255 
 11/21  12:00:00,13.9,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.283913001880192,4.652096103529495,11.254570682688428,89.28422373846229,85.88080904296461,11.225228363496662 
 11/21  13:00:00,14.5875,1.875,1.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.687025349790263,4.939484354492754,11.694944309346724,160.7941871550787,152.6279297581471,11.702863268903185 
 11/21  14:00:00,14.624999999999998,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.152754633979576,5.229953359536897,12.112780788211994,106.09153162057979,118.44007067340935,12.07280694244441 
 11/21  15:00:00,14.0875,1.125,1.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.343481191126035,5.327096338767097,12.22654559159897,0.2523270676025575,17.175772212616504,12.109609992071906 
 11/21  16:00:00,13.525000000000002,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.227950720971531,5.239913948642587,12.081659706692358,-80.62528898471788,-65.63018031529069,11.935368692413189 
 11/21  17:00:00,12.6125,3.5,3.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.577635708782005,4.793862317250134,11.380075184822314,-283.7064717974363,-275.82692558486633,11.18251466086262 
 11/21  18:00:00,9.7625,1.875,1.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7875841100185,4.286193797646004,10.674504318500802,-186.20543936703,-198.66441568992232,10.5614245269831 
 11/21  19:00:00,5.55,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.315868747861186,3.9723295171339967,10.234417780200431,-115.14497553880322,-119.99546392183849,10.152966812539674 
 11/21  20:00:00,4.5875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.042083957627547,3.7927608467237146,9.99311673610765,-44.14376457625062,-56.00547209852799,9.944149514587753 
 11/21  21:00:00,3.9375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.881724436500882,3.674078108055465,9.8149526566609,-73.13639930966013,-64.01149082468068,9.748180876820918 
 11/21  22:00:00,1.6124999999999998,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.573849574580338,3.448534063824912,9.487699273035751,-112.2874950159164,-108.50587024872331,9.401548971491167 
 11/21  23:00:00,1.9749999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.305303906902218,3.28232253444485,9.256230317644341,-34.603922137381105,-49.33722919993757,9.207156728386465 
