Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/23  12:00:00,766134049.2768176,1833740589.0737503 
 10/23  13:00:00,766134049.2768176,1950440010.7550895 
 10/23  14:00:00,766134049.2768176,1950440010.7550895 
 10/23  15:00:00,766134049.2768176,1950440010.7550895 
 10/23  16:00:00,766153842.4514362,1950440010.7550895 
 10/23  17:00:00,431134178.36228627,1483642324.0297346 
 10/23  18:00:00,288050138.1272543,1366942902.3483958 
 10/23  19:00:00,296653033.108991,1366942902.3483958 
 10/23  20:00:00,197765105.62937143,1366942902.3483958 
 10/23  21:00:00,197765105.62937143,1366942902.3483958 
 10/23  22:00:00,98887927.4796197,1366942902.3483958 
 10/23  23:00:00,49438589.07487582,1366942902.3483958 
 10/23  24:00:00,38694479.62202592,1262579853.8292506 
 10/24  01:00:00,36545657.73145594,1262579853.8292506 
 10/24  02:00:00,36545657.73145594,1262579853.8292506 
 10/24  03:00:00,36545657.73145594,1262579853.8292506 
 10/24  04:00:00,36545657.73145594,1262579853.8292506 
 10/24  05:00:00,38137022.65685523,1262579853.8292506 
 10/24  06:00:00,88762776.67582561,1366942902.3483958 
 10/24  07:00:00,288021224.2285632,1366942902.3483958 
 10/24  08:00:00,778260247.6007843,1950440010.7550895 
 10/24  09:00:00,766183010.1649988,1950440010.7550895 
 10/24  10:00:00,766134049.2768176,1950440010.7550895 
 10/24  11:00:00,766134049.2768176,1950440010.7550895 
 10/24  12:00:00,766134049.2768176,1833740589.0737503 
 10/24  13:00:00,766134049.2768176,1950440010.7550895 
 10/24  14:00:00,766134049.2768176,1950440010.7550895 
 10/24  15:00:00,766134049.2768176,1950440010.7550895 
 10/24  16:00:00,766182990.3674724,1950440010.7550895 
 10/24  17:00:00,432207275.94212073,1483642324.0297346 
 10/24  18:00:00,288474369.64957446,1366942902.3483958 
 10/24  19:00:00,296653033.108991,1366942902.3483958 
 10/24  20:00:00,197765105.62937143,1366942902.3483958 
 10/24  21:00:00,197765105.62937143,1366942902.3483958 
 10/24  22:00:00,98887927.4796197,1366942902.3483958 
 10/24  23:00:00,49438589.07487582,1366942902.3483958 
 10/24  24:00:00,38694479.62202592,1262579853.8292506 
 10/25  01:00:00,36545657.73145594,1262579853.8292506 
 10/25  02:00:00,36545657.73145594,1262579853.8292506 
 10/25  03:00:00,36545657.73145594,1262579853.8292506 
 10/25  04:00:00,36545657.73145594,1262579853.8292506 
 10/25  05:00:00,38137022.65685523,1262579853.8292506 
 10/25  06:00:00,88762776.67582561,1366942902.3483958 
 10/25  07:00:00,288010775.06415945,1366942902.3483958 
 10/25  08:00:00,779221691.144089,1950440010.7550895 
 10/25  09:00:00,766384115.6392684,1950440010.7550895 
 10/25  10:00:00,766134049.2768176,1950440010.7550895 
 10/25  11:00:00,766134049.2768176,1950440010.7550895 
 10/25  12:00:00,766134049.2768176,1833740589.0737503 
 10/25  13:00:00,766134049.2768176,1950440010.7550895 
 10/25  14:00:00,766134049.2768176,1950440010.7550895 
 10/25  15:00:00,766134049.2768176,1950440010.7550895 
 10/25  16:00:00,766362828.9520748,1950440010.7550895 
 10/25  17:00:00,432668873.7757113,1483642324.0297346 
 10/25  18:00:00,289078499.55441624,1366942902.3483958 
 10/25  19:00:00,296653033.108991,1366942902.3483958 
 10/25  20:00:00,197765105.62937143,1366942902.3483958 
 10/25  21:00:00,197765105.62937143,1366942902.3483958 
 10/25  22:00:00,98887927.4796197,1366942902.3483958 
 10/25  23:00:00,49438589.07487582,1366942902.3483958 
 10/25  24:00:00,38694479.62202592,1262579853.8292506 
 10/26  01:00:00,36545657.73145594,1262579853.8292506 
 10/26  02:00:00,36545657.73145594,1262579853.8292506 
 10/26  03:00:00,36545657.73145594,1262579853.8292506 
 10/26  04:00:00,36545657.73145594,1262579853.8292506 
 10/26  05:00:00,38137022.65685523,1262579853.8292506 
 10/26  06:00:00,88762776.67582561,1366942902.3483958 
 10/26  07:00:00,288278048.62993175,1366942902.3483958 
 10/26  08:00:00,779832079.9894537,1950440010.7550895 
 10/26  09:00:00,766403625.9341896,1950440010.7550895 
 10/26  10:00:00,766134049.2768176,1950440010.7550895 
 10/26  11:00:00,766134049.2768176,1950440010.7550895 
 10/26  12:00:00,766134049.2768176,1833740589.0737503 
 10/26  13:00:00,766134049.2768176,1950440010.7550895 
 10/26  14:00:00,766134049.2768176,1950440010.7550895 
 10/26  15:00:00,766134049.2768176,1950440010.7550895 
 10/26  16:00:00,766439887.1640682,1950440010.7550895 
 10/26  17:00:00,433175280.6879366,1483642324.0297346 
 10/26  18:00:00,289219183.40335524,1366942902.3483958 
 10/26  19:00:00,296653033.108991,1366942902.3483958 
 10/26  20:00:00,197765105.62937143,1366942902.3483958 
 10/26  21:00:00,197765105.62937143,1366942902.3483958 
 10/26  22:00:00,98887927.4796197,1366942902.3483958 
 10/26  23:00:00,49438589.07487582,1366942902.3483958 
 10/26  24:00:00,38694479.62202592,1262579853.8292506 
 10/27  01:00:00,36545657.73145594,1262579853.8292506 
 10/27  02:00:00,36545657.73145594,1262579853.8292506 
 10/27  03:00:00,36545657.73145594,1262579853.8292506 
 10/27  04:00:00,36545657.73145594,1262579853.8292506 
 10/27  05:00:00,38137022.65685523,1262579853.8292506 
 10/27  06:00:00,88762776.67582561,1366942902.3483958 
 10/27  07:00:00,288183999.77113265,1366942902.3483958 
 10/27  08:00:00,779927532.1015286,1950440010.7550895 
 10/27  09:00:00,766406996.1490924,1950440010.7550895 
 10/27  10:00:00,766134049.2768176,1950440010.7550895 
 10/27  11:00:00,766134049.2768176,1950440010.7550895 
 10/27  12:00:00,766134049.2768176,1833740589.0737503 
 10/27  13:00:00,766134049.2768176,1950440010.7550895 
 10/27  14:00:00,766134049.2768176,1950440010.7550895 
 10/27  15:00:00,766134049.2768176,1950440010.7550895 
 10/27  16:00:00,766423800.8887862,1950440010.7550895 
 10/27  17:00:00,433110224.95412445,1483642324.0297346 
 10/27  18:00:00,289291894.6429645,1366942902.3483958 
 10/27  19:00:00,296653033.108991,1366942902.3483958 
 10/27  20:00:00,197765105.62937143,1366942902.3483958 
 10/27  21:00:00,197765105.62937143,1366942902.3483958 
 10/27  22:00:00,98887927.4796197,1366942902.3483958 
 10/27  23:00:00,49438589.07487582,1366942902.3483958 
 10/27  24:00:00,38694479.62202592,1171971194.277698 
 10/28  01:00:00,36545657.73145594,1171971194.277698 
 10/28  02:00:00,36545657.73145594,1171971194.277698 
 10/28  03:00:00,36545657.73145594,1171971194.277698 
 10/28  04:00:00,36545657.73145594,1171971194.277698 
 10/28  05:00:00,36545657.73145594,1171971194.277698 
 10/28  06:00:00,88762776.67582561,1366942902.3483958 
 10/28  07:00:00,95757096.09137273,1366942902.3483958 
 10/28  08:00:00,259423289.8125679,1483642324.0297346 
 10/28  09:00:00,255394793.91271073,1483642324.0297346 
 10/28  10:00:00,255377965.44577354,1483642324.0297346 
 10/28  11:00:00,255377965.44577354,1483642324.0297346 
 10/28  12:00:00,127688982.72288677,1308593191.5077264 
 10/28  13:00:00,127688982.72288677,1308593191.5077264 
 10/28  14:00:00,127688982.72288677,1308593191.5077264 
 10/28  15:00:00,127688982.72288677,1308593191.5077264 
 10/28  16:00:00,127697543.69785252,1308593191.5077264 
 10/28  17:00:00,43214270.89285535,1250243480.667057 
 10/28  18:00:00,48173654.50539595,1250243480.667057 
 10/28  19:00:00,38694479.62202592,1171971194.277698 
 10/28  20:00:00,36545657.73145594,1171971194.277698 
 10/28  21:00:00,36545657.73145594,1171971194.277698 
 10/28  22:00:00,36545657.73145594,1171971194.277698 
 10/28  23:00:00,36545657.73145594,1171971194.277698 
 10/28  24:00:00,36545657.73145594,1171971194.277698 
 10/29  01:00:00,36545657.73145594,1171971194.277698 
 10/29  02:00:00,36545657.73145594,1171971194.277698 
 10/29  03:00:00,36545657.73145594,1171971194.277698 
 10/29  04:00:00,36545657.73145594,1171971194.277698 
 10/29  05:00:00,36545657.73145594,1171971194.277698 
 10/29  06:00:00,47289767.18430585,1250243480.667057 
 10/29  07:00:00,47885890.79412499,1250243480.667057 
 10/29  08:00:00,43241310.076443955,1250243480.667057 
 10/29  09:00:00,42562751.38884695,1250243480.667057 
 10/29  10:00:00,42559924.65578557,1250243480.667057 
 10/29  11:00:00,42559924.65578557,1250243480.667057 
 10/29  12:00:00,42559924.65578557,1250243480.667057 
 10/29  13:00:00,42559924.65578557,1250243480.667057 
 10/29  14:00:00,42559924.65578557,1250243480.667057 
 10/29  15:00:00,42559924.65578557,1250243480.667057 
 10/29  16:00:00,42562832.16978662,1250243480.667057 
 10/29  17:00:00,43222442.41598151,1250243480.667057 
 10/29  18:00:00,38058556.15401904,1171971194.277698 
 10/29  19:00:00,36545657.73145594,1171971194.277698 
 10/29  20:00:00,36545657.73145594,1171971194.277698 
 10/29  21:00:00,36545657.73145594,1171971194.277698 
 10/29  22:00:00,36545657.73145594,1171971194.277698 
 10/29  23:00:00,36545657.73145594,1171971194.277698 
 10/29  24:00:00,36545657.73145594,1262579853.8292506 
 10/30  01:00:00,36545657.73145594,1262579853.8292506 
 10/30  02:00:00,36545657.73145594,1262579853.8292506 
 10/30  03:00:00,36545657.73145594,1262579853.8292506 
 10/30  04:00:00,36545657.73145594,1262579853.8292506 
 10/30  05:00:00,38137022.65685523,1262579853.8292506 
 10/30  06:00:00,88762776.67582561,1366942902.3483958 
 10/30  07:00:00,287579589.2194973,1366942902.3483958 
 10/30  08:00:00,778893017.5758485,1950440010.7550895 
 10/30  09:00:00,766388243.6733859,1950440010.7550895 
 10/30  10:00:00,766134049.2768176,1950440010.7550895 
 10/30  11:00:00,766134049.2768176,1950440010.7550895 
 10/30  12:00:00,766134049.2768176,1833740589.0737503 
 10/30  13:00:00,766134049.2768176,1950440010.7550895 
 10/30  14:00:00,766134049.2768176,1950440010.7550895 
 10/30  15:00:00,766134049.2768176,1950440010.7550895 
 10/30  16:00:00,766188127.528714,1950440010.7550895 
 10/30  17:00:00,432223988.781955,1483642324.0297346 
 10/30  18:00:00,289232523.46222806,1366942902.3483958 
 10/30  19:00:00,296653033.108991,1366942902.3483958 
 10/30  20:00:00,197765105.62937143,1366942902.3483958 
 10/30  21:00:00,197765105.62937143,1366942902.3483958 
 10/30  22:00:00,98887927.4796197,1366942902.3483958 
 10/30  23:00:00,49438589.07487582,1366942902.3483958 
 10/30  24:00:00,38694479.62202592,1262579853.8292506 
 10/31  01:00:00,36545657.73145594,1262579853.8292506 
 10/31  02:00:00,36545657.73145594,1262579853.8292506 
 10/31  03:00:00,36545657.73145594,1262579853.8292506 
 10/31  04:00:00,36545657.73145594,1262579853.8292506 
 10/31  05:00:00,38137022.65685523,1262579853.8292506 
 10/31  06:00:00,88762776.67582561,1366942902.3483958 
 10/31  07:00:00,287874852.74713725,1366942902.3483958 
 10/31  08:00:00,778582475.4187535,1950440010.7550895 
 10/31  09:00:00,766152162.91905,1950440010.7550895 
 10/31  10:00:00,766134049.2768176,1950440010.7550895 
 10/31  11:00:00,766134049.2768176,1950440010.7550895 
 10/31  12:00:00,766134049.2768176,1833740589.0737503 
 10/31  13:00:00,766134049.2768176,1950440010.7550895 
 10/31  14:00:00,766134049.2768176,1950440010.7550895 
 10/31  15:00:00,766134049.2768176,1950440010.7550895 
 10/31  16:00:00,766187118.4592919,1950440010.7550895 
 10/31  17:00:00,432848302.19960785,1483642324.0297346 
 10/31  18:00:00,289327088.01674926,1366942902.3483958 
 10/31  19:00:00,296653033.108991,1366942902.3483958 
 10/31  20:00:00,197765105.62937143,1366942902.3483958 
 10/31  21:00:00,197765105.62937143,1366942902.3483958 
 10/31  22:00:00,98887927.4796197,1366942902.3483958 
 10/31  23:00:00,49438589.07487582,1366942902.3483958 
 10/31  24:00:00,38694479.62202592,1688428882.4407709 
 11/01  01:00:00,36545657.73145594,1688428882.4407709 
 11/01  02:00:00,36545657.73145594,1688428882.4407709 
 11/01  03:00:00,36545657.73145594,1688428882.4407709 
 11/01  04:00:00,36545657.73145594,1688428882.4407709 
 11/01  05:00:00,38137022.65685523,1688428882.4407709 
 11/01  06:00:00,88762776.67582561,1792791930.9599159 
 11/01  07:00:00,288098576.1723011,1792791930.9599159 
 11/01  08:00:00,780196486.9286776,2376289039.36661 
 11/01  09:00:00,766738069.71878,2376289039.36661 
 11/01  10:00:00,766134049.2768176,2376289039.36661 
 11/01  11:00:00,766134049.2768176,2376289039.36661 
 11/01  12:00:00,766134049.2768176,2259589617.685271 
 11/01  13:00:00,766134049.2768176,2376289039.36661 
 11/01  14:00:00,766134049.2768176,2376289039.36661 
 11/01  15:00:00,766134049.2768176,2376289039.36661 
 11/01  16:00:00,766840617.5739803,2376289039.36661 
 11/01  17:00:00,434687281.6660417,1909491352.6412544 
 11/01  18:00:00,289945697.98382026,1792791930.9599159 
 11/01  19:00:00,296653033.108991,1792791930.9599159 
 11/01  20:00:00,197765105.62937143,1792791930.9599159 
 11/01  21:00:00,197765105.62937143,1792791930.9599159 
 11/01  22:00:00,98887927.4796197,1792791930.9599159 
 11/01  23:00:00,49438589.07487582,1792791930.9599159 
 11/01  24:00:00,38694479.62202592,1688428882.4407709 
 11/02  01:00:00,36545657.73145594,1688428882.4407709 
 11/02  02:00:00,36545657.73145594,1688428882.4407709 
 11/02  03:00:00,36545657.73145594,1688428882.4407709 
 11/02  04:00:00,36545657.73145594,1688428882.4407709 
 11/02  05:00:00,38137022.65685523,1688428882.4407709 
 11/02  06:00:00,88762776.67582561,1792791930.9599159 
 11/02  07:00:00,288112108.6610387,1792791930.9599159 
 11/02  08:00:00,780104480.932074,2376289039.36661 
 11/02  09:00:00,766732169.2344325,2376289039.36661 
 11/02  10:00:00,766134049.2768176,2376289039.36661 
 11/02  11:00:00,766134049.2768176,2376289039.36661 
 11/02  12:00:00,766134049.2768176,2259589617.685271 
 11/02  13:00:00,766134049.2768176,2376289039.36661 
 11/02  14:00:00,766134049.2768176,2376289039.36661 
 11/02  15:00:00,766134049.2768176,2376289039.36661 
 11/02  16:00:00,766831954.2591622,2376289039.36661 
 11/02  17:00:00,433657536.4326191,1909491352.6412544 
 11/02  18:00:00,289723499.4998276,1792791930.9599159 
 11/02  19:00:00,296653033.108991,1792791930.9599159 
 11/02  20:00:00,197765105.62937143,1792791930.9599159 
 11/02  21:00:00,197765105.62937143,1792791930.9599159 
 11/02  22:00:00,98887927.4796197,1792791930.9599159 
 11/02  23:00:00,49438589.07487582,1792791930.9599159 
 11/02  24:00:00,38694479.62202592,1688428882.4407709 
 11/03  01:00:00,36545657.73145594,1688428882.4407709 
 11/03  02:00:00,36545657.73145594,1688428882.4407709 
 11/03  03:00:00,36545657.73145594,1688428882.4407709 
 11/03  04:00:00,36545657.73145594,1688428882.4407709 
 11/03  05:00:00,38137022.65685523,1688428882.4407709 
 11/03  06:00:00,88762776.67582561,1792791930.9599159 
 11/03  07:00:00,288607207.2061441,1792791930.9599159 
 11/03  08:00:00,780398589.6793138,2376289039.36661 
 11/03  09:00:00,766720133.1998329,2376289039.36661 
 11/03  10:00:00,766134049.2768176,2376289039.36661 
 11/03  11:00:00,766134049.2768176,2376289039.36661 
 11/03  12:00:00,766134049.2768176,2259589617.685271 
 11/03  13:00:00,766134049.2768176,2376289039.36661 
 11/03  14:00:00,766134049.2768176,2376289039.36661 
 11/03  15:00:00,766134049.2768176,2376289039.36661 
 11/03  16:00:00,767500451.6941704,2376289039.36661 
 11/03  17:00:00,434827649.12490404,1909491352.6412544 
 11/03  18:00:00,290418243.28122294,1792791930.9599159 
 11/03  19:00:00,296653033.108991,1792791930.9599159 
 11/03  20:00:00,197765105.62937143,1792791930.9599159 
 11/03  21:00:00,197765105.62937143,1792791930.9599159 
 11/03  22:00:00,98887927.4796197,1792791930.9599159 
 11/03  23:00:00,49438589.07487582,1792791930.9599159 
 11/03  24:00:00,38694479.62202592,1597820222.8892183 
 11/04  01:00:00,36545657.73145594,1597820222.8892183 
 11/04  02:00:00,36545657.73145594,1597820222.8892183 
 11/04  03:00:00,36545657.73145594,1597820222.8892183 
 11/04  04:00:00,36545657.73145594,1597820222.8892183 
 11/04  05:00:00,36545657.73145594,1597820222.8892183 
 11/04  06:00:00,88762776.67582561,1792791930.9599159 
 11/04  07:00:00,96164562.17039618,1792791930.9599159 
 11/04  08:00:00,260221061.28883898,1909491352.6412544 
 11/04  09:00:00,255601529.23214465,1909491352.6412544 
 11/04  10:00:00,255377965.44577354,1909491352.6412544 
 11/04  11:00:00,255377965.44577354,1909491352.6412544 
 11/04  12:00:00,127688982.72288677,1734442220.1192467 
 11/04  13:00:00,127688982.72288677,1734442220.1192467 
 11/04  14:00:00,127688982.72288677,1734442220.1192467 
 11/04  15:00:00,127688982.72288677,1734442220.1192467 
 11/04  16:00:00,127802033.16149029,1734442220.1192467 
 11/04  17:00:00,43426043.55189881,1676092509.2785773 
 11/04  18:00:00,48314050.43991645,1676092509.2785773 
 11/04  19:00:00,38694479.62202592,1597820222.8892183 
 11/04  20:00:00,36545657.73145594,1597820222.8892183 
 11/04  21:00:00,36545657.73145594,1597820222.8892183 
 11/04  22:00:00,36545657.73145594,1597820222.8892183 
 11/04  23:00:00,36545657.73145594,1597820222.8892183 
 11/04  24:00:00,36545657.73145594,1597820222.8892183 
 11/05  01:00:00,36545657.73145594,1597820222.8892183 
 11/05  02:00:00,36545657.73145594,1597820222.8892183 
 11/05  03:00:00,36545657.73145594,1597820222.8892183 
 11/05  04:00:00,36545657.73145594,1597820222.8892183 
 11/05  05:00:00,36545657.73145594,1597820222.8892183 
 11/05  06:00:00,47289767.18430585,1676092509.2785773 
 11/05  07:00:00,48030834.30560882,1676092509.2785773 
 11/05  08:00:00,43440546.70292307,1676092509.2785773 
 11/05  09:00:00,42598963.40619567,1676092509.2785773 
 11/05  10:00:00,42559924.65578557,1676092509.2785773 
 11/05  11:00:00,42559924.65578557,1676092509.2785773 
 11/05  12:00:00,42559924.65578557,1676092509.2785773 
 11/05  13:00:00,42559924.65578557,1676092509.2785773 
 11/05  14:00:00,42559924.65578557,1676092509.2785773 
 11/05  15:00:00,42559924.65578557,1676092509.2785773 
 11/05  16:00:00,42599279.196123585,1676092509.2785773 
 11/05  17:00:00,43430640.32161635,1676092509.2785773 
 11/05  18:00:00,38058600.72268326,1597820222.8892183 
 11/05  19:00:00,36545657.73145594,1597820222.8892183 
 11/05  20:00:00,36545657.73145594,1597820222.8892183 
 11/05  21:00:00,36545657.73145594,1597820222.8892183 
 11/05  22:00:00,36545657.73145594,1597820222.8892183 
 11/05  23:00:00,36545657.73145594,1597820222.8892183 
 11/05  24:00:00,36545657.73145594,1688428882.4407709 
 11/06  01:00:00,36545657.73145594,1688428882.4407709 
 11/06  02:00:00,36545657.73145594,1688428882.4407709 
 11/06  03:00:00,36545657.73145594,1688428882.4407709 
 11/06  04:00:00,36545657.73145594,1688428882.4407709 
 11/06  05:00:00,36545657.73145594,1688428882.4407709 
 11/06  06:00:00,38137022.65685523,1688428882.4407709 
 11/06  07:00:00,86351650.27031271,1792791930.9599159 
 11/06  08:00:00,260851614.02711084,1792791930.9599159 
 11/06  09:00:00,766837022.0910952,2376289039.36661 
 11/06  10:00:00,766134049.2768176,2376289039.36661 
