Date/Time,Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 11/08  20:00:00,3792128801.0474014,73631934.64788786 
 11/08  21:00:00,3629392485.3707094,66035681.66867511 
 11/08  22:00:00,3492361600.0629864,50928770.95126174 
 11/08  23:00:00,2907727957.423814,50543243.03846374 
 11/08  24:00:00,2793924002.8762503,38447801.259112716 
 11/09  01:00:00,2626418533.2747602,26211168.0 
 11/09  02:00:00,2622274830.11553,26211168.0 
 11/09  03:00:00,2622440929.031219,26211168.0 
 11/09  04:00:00,2622113621.6135616,37893183.706287906 
 11/09  05:00:00,2622195807.4458365,26211168.0 
 11/09  06:00:00,2898563302.916847,26211168.0 
 11/09  07:00:00,3460973677.664427,40942072.60229308 
 11/09  08:00:00,3608607998.8754606,79989088.04637772 
 11/09  09:00:00,4900421057.001095,131402664.02736601 
 11/09  10:00:00,4923104183.581334,125715582.87133676 
 11/09  11:00:00,4961512158.971707,135171667.58946082 
 11/09  12:00:00,5103722224.027812,165745458.37752533 
 11/09  13:00:00,5067834910.997646,182340936.0378313 
 11/09  14:00:00,5423858684.05833,177255203.52199483 
 11/09  15:00:00,5220903884.489638,118498917.47014932 
 11/09  16:00:00,5496348974.7032385,117682997.75623383 
 11/09  17:00:00,5753064151.609935,150749577.44256037 
 11/09  18:00:00,4498506004.863953,107022214.50649017 
 11/09  19:00:00,3977610965.5753193,81062335.16744916 
 11/09  20:00:00,3826511640.0945992,65607297.607145555 
 11/09  21:00:00,3645809832.9468403,79293500.58551256 
 11/09  22:00:00,3519904261.7456827,51167559.35133077 
 11/09  23:00:00,2919201561.377077,38481152.14252216 
 11/09  24:00:00,2866269188.247564,38441803.09981345 
 11/10  01:00:00,2636487364.4830356,37893537.7243211 
 11/10  02:00:00,2633609548.879567,26211168.0 
 11/10  03:00:00,2629974357.246981,26211168.0 
 11/10  04:00:00,2624145460.6946087,26211168.0 
 11/10  05:00:00,2620997378.200485,26211168.0 
 11/10  06:00:00,2891196809.5055833,26211168.0 
 11/10  07:00:00,3441647996.6908817,50976397.98861365 
 11/10  08:00:00,3569367675.7849703,80328112.03322692 
 11/10  09:00:00,4894446464.985112,119288106.48403627 
 11/10  10:00:00,4943368828.10605,138025733.12789068 
 11/10  11:00:00,5096042464.536689,139202272.37234744 
 11/10  12:00:00,5136311366.829849,148697455.63225284 
 11/10  13:00:00,5025790015.837675,188251874.76989913 
 11/10  14:00:00,5270077231.60837,178098413.4077077 
 11/10  15:00:00,5176143127.843479,129256763.75674164 
 11/10  16:00:00,5331016617.636402,117658829.41667204 
 11/10  17:00:00,5730805385.657508,144790211.00838602 
 11/10  18:00:00,4519638886.388575,98083351.0024377 
 11/10  19:00:00,3969728231.513077,94901089.78037688 
 11/10  20:00:00,3778542008.6958694,65376001.04266815 
 11/10  21:00:00,3619624995.346935,79359608.46722186 
 11/10  22:00:00,3505256713.622267,51101417.11237066 
 11/10  23:00:00,2918608424.3355865,38259318.27789579 
 11/10  24:00:00,2800770110.731269,38480157.40692144 
 11/11  01:00:00,2539771321.503746,26211168.0 
 11/11  02:00:00,2535413967.8945937,26211168.0 
 11/11  03:00:00,2533740443.362021,37893323.92034027 
 11/11  04:00:00,2530724795.859569,26211168.0 
 11/11  05:00:00,2529764974.251952,26211168.0 
 11/11  06:00:00,2594058443.6328273,26211168.0 
 11/11  07:00:00,2893289481.219721,51002572.473953724 
 11/11  08:00:00,2876054003.135139,38339942.410182655 
 11/11  09:00:00,3073643199.931121,38308578.43652025 
 11/11  10:00:00,3029347371.141419,38307599.61310907 
 11/11  11:00:00,2906420443.0664034,38375668.782562114 
 11/11  12:00:00,2965498048.4618444,38577223.77327897 
 11/11  13:00:00,2971673082.869203,50928475.382192984 
 11/11  14:00:00,3035228081.661755,51477458.68876432 
 11/11  15:00:00,3033724045.9418383,38579638.62541212 
 11/11  16:00:00,3096729781.2422495,38398815.729127035 
 11/11  17:00:00,3310211796.4955187,39425414.54943456 
 11/11  18:00:00,3434978472.21727,49467079.18402002 
 11/11  19:00:00,3313588395.6630716,38229762.12950198 
 11/11  20:00:00,3183648978.556691,38362215.40505576 
 11/11  21:00:00,3079965539.1136756,38265455.39432495 
 11/11  22:00:00,2995331269.1092114,38618749.790088475 
 11/11  23:00:00,2783709889.3931074,38298850.09485598 
 11/11  24:00:00,2708604819.4788346,38374358.4379524 
 11/12  01:00:00,2627828913.4720707,37892729.80923112 
 11/12  02:00:00,2617484900.1632967,26211168.0 
 11/12  03:00:00,2594902203.022068,26211168.0 
 11/12  04:00:00,2570558053.915634,26211168.0 
 11/12  05:00:00,2551097554.222782,26211168.0 
 11/12  06:00:00,2632759286.735056,26211168.0 
 11/12  07:00:00,2914332083.6965575,50962105.29848975 
 11/12  08:00:00,2942136837.2655873,38391693.7459667 
 11/12  09:00:00,3091712904.6562805,38373878.73133337 
 11/12  10:00:00,3072665425.2358665,38323990.336191475 
 11/12  11:00:00,2920769244.334824,38347733.555882975 
 11/12  12:00:00,3010872630.3999133,50660706.452734925 
 11/12  13:00:00,3003779010.574907,38445087.601985246 
 11/12  14:00:00,3086938869.0852413,51388199.74711301 
 11/12  15:00:00,3044052782.2110243,50944678.03001219 
 11/12  16:00:00,3148612628.853378,38376963.83622546 
 11/12  17:00:00,3322164922.474602,38376803.40928925 
 11/12  18:00:00,3532898957.085404,38370622.311502635 
 11/12  19:00:00,3318394635.9958477,38315713.072986946 
 11/12  20:00:00,3192654595.5728655,38380772.71733746 
 11/12  21:00:00,3097311210.001599,38303746.790706694 
 11/12  22:00:00,2942667820.039118,50841755.90232535 
 11/12  23:00:00,2766849037.197628,38381267.96267245 
 11/12  24:00:00,2701945510.32378,38286563.30822168 
 11/13  01:00:00,2737503333.145868,26211168.0 
 11/13  02:00:00,2736430169.4514966,26211168.0 
 11/13  03:00:00,2699336799.0215435,26211168.0 
 11/13  04:00:00,2687000396.388014,26211168.0 
 11/13  05:00:00,2700490912.5165596,37892337.91738844 
 11/13  06:00:00,2935436643.0768757,26211168.0 
 11/13  07:00:00,3497287851.262632,38633849.2329624 
 11/13  08:00:00,3617973661.511174,80184455.69967586 
 11/13  09:00:00,4952417619.085736,134783729.6154119 
 11/13  10:00:00,5002055097.384959,128118016.87590218 
 11/13  11:00:00,5024208667.600921,133861243.30301036 
 11/13  12:00:00,5228729061.489601,166673795.85301244 
 11/13  13:00:00,4921174523.019587,183694119.13182297 
 11/13  14:00:00,5309307172.659277,178574546.47777608 
 11/13  15:00:00,5198460143.494169,120777813.1010226 
 11/13  16:00:00,5421717717.618518,128056151.00898494 
 11/13  17:00:00,5580086082.251665,149688975.1300493 
 11/13  18:00:00,4475556002.407613,98207200.51453193 
 11/13  19:00:00,3957951482.738925,89146087.01684281 
 11/13  20:00:00,3783125658.7346992,71186273.4755915 
 11/13  21:00:00,3638174311.0549808,78359788.61902529 
 11/13  22:00:00,3514437423.8839808,43413902.37023159 
 11/13  23:00:00,2913486225.137989,47090905.56931957 
 11/13  24:00:00,2797122099.5131035,38393118.320452146 
 11/14  01:00:00,2632571681.7338133,26211168.0 
 11/14  02:00:00,2630655410.99356,26211168.0 
 11/14  03:00:00,2628056944.3392897,26211168.0 
 11/14  04:00:00,2626549285.719901,37892689.790981665 
 11/14  05:00:00,2626682865.097402,26211168.0 
 11/14  06:00:00,2914120318.0707016,26211168.0 
 11/14  07:00:00,3472748044.157326,50845867.40566085 
 11/14  08:00:00,3614413483.743161,80350917.9039729 
 11/14  09:00:00,4925034390.074465,119794035.29253487 
 11/14  10:00:00,4945358766.768062,138624523.8744439 
 11/14  11:00:00,4912253050.052723,139771844.50048578 
 11/14  12:00:00,5044192035.521644,149569861.96060544 
 11/14  13:00:00,4763626218.18882,191354451.73409757 
 11/14  14:00:00,5106842960.553779,181328808.49922 
 11/14  15:00:00,5131690071.803604,126782048.57265547 
 11/14  16:00:00,5225966563.856199,118020213.79171601 
 11/14  17:00:00,5374929073.868396,145562382.74987713 
 11/14  18:00:00,4317899587.584223,112642485.35122222 
 11/14  19:00:00,3915635183.102479,81230894.16930267 
 11/14  20:00:00,3737400320.0579014,65635129.171026394 
 11/14  21:00:00,3599411997.1714787,79411350.8421126 
 11/14  22:00:00,3496724617.9874873,50894524.75896832 
 11/14  23:00:00,2914928328.9426785,38465872.72143412 
 11/14  24:00:00,2799026134.703501,50552028.95648178 
 11/15  01:00:00,2631964939.3650923,26211168.0 
 11/15  02:00:00,2628024153.3903146,26211168.0 
 11/15  03:00:00,2628151714.197152,26211168.0 
 11/15  04:00:00,2629054162.942562,26211168.0 
 11/15  05:00:00,2629349120.711322,26211168.0 
 11/15  06:00:00,2911194476.9139977,37895399.509179644 
 11/15  07:00:00,3443695648.7361274,38554472.118149534 
 11/15  08:00:00,3585522320.6204596,80322542.04206552 
 11/15  09:00:00,4857118019.318858,135082268.90788388 
 11/15  10:00:00,4869172703.07112,125876381.18050909 
 11/15  11:00:00,4808970511.923152,136609140.8015777 
 11/15  12:00:00,4938943848.321258,167147031.18535897 
 11/15  13:00:00,4758315728.558813,184401436.32228446 
 11/15  14:00:00,5056614201.756879,179211655.63183472 
 11/15  15:00:00,5128308034.875406,126517214.53317754 
 11/15  16:00:00,5234841865.104725,126738727.73504809 
 11/15  17:00:00,5291560542.763536,145674202.9835404 
 11/15  18:00:00,4383945414.908875,98359559.53935169 
 11/15  19:00:00,3894672408.6334047,95108035.16268234 
 11/15  20:00:00,3719089039.055223,65502605.41020235 
 11/15  21:00:00,3587395288.16078,79495345.59789743 
 11/15  22:00:00,3486638960.1602097,50904998.55931854 
 11/15  23:00:00,2913810836.9284935,38336219.65721835 
 11/15  24:00:00,2800328573.1901455,38463878.55734895 
 11/16  01:00:00,2635300548.809283,37893439.19567108 
 11/16  02:00:00,2632268091.977435,26211168.0 
 11/16  03:00:00,2630187719.9407206,26211168.0 
 11/16  04:00:00,2628153941.673965,26211168.0 
 11/16  05:00:00,2625751427.7266254,26211168.0 
 11/16  06:00:00,2895445646.068217,26211168.0 
 11/16  07:00:00,3415862108.127517,50946054.656343296 
 11/16  08:00:00,3520095205.514471,80274722.0699213 
 11/16  09:00:00,4821935164.737942,123093912.7612302 
 11/16  10:00:00,4829454279.32388,135477087.0273812 
 11/16  11:00:00,4734173970.751206,140016693.60262558 
 11/16  12:00:00,4864653302.117666,167451240.22792858 
 11/16  13:00:00,4677389206.163281,184909031.77772453 
 11/16  14:00:00,4985190511.001161,179525033.8645601 
 11/16  15:00:00,5046737425.083889,119544185.63965297 
 11/16  16:00:00,5103922196.238336,127023558.60506302 
 11/16  17:00:00,5202939473.985604,153152887.25064364 
 11/16  18:00:00,4246600557.4802475,98372850.42026548 
 11/16  19:00:00,3879519261.6070476,94108470.82992476 
 11/16  20:00:00,3714352296.641944,66574005.63156522 
 11/16  21:00:00,3575596109.7066565,79523037.79164815 
 11/16  22:00:00,3475892258.6337547,51171858.47531297 
 11/16  23:00:00,2910465275.6806726,38284573.63107253 
 11/16  24:00:00,2794321643.7316623,38477252.843277656 
 11/17  01:00:00,2626742856.864936,26211168.0 
 11/17  02:00:00,2624567242.349583,26211168.0 
 11/17  03:00:00,2623276286.438703,37893372.40826981 
 11/17  04:00:00,2620641713.878101,26211168.0 
 11/17  05:00:00,2619483835.8280168,26211168.0 
 11/17  06:00:00,2886126785.2095504,26211168.0 
 11/17  07:00:00,3413685124.4498053,50817949.36342808 
 11/17  08:00:00,3552597885.279962,80357505.71879612 
 11/17  09:00:00,4789085528.430641,120087295.9941077 
 11/17  10:00:00,4709881382.1995125,138983411.62250802 
 11/17  11:00:00,4592765757.854558,140204708.54248035 
 11/17  12:00:00,4662590030.916504,163872477.26276314 
 11/17  13:00:00,4510802766.227177,189469561.30703476 
 11/17  14:00:00,4712946682.463445,179798541.91351002 
 11/17  15:00:00,4736582625.756758,119544318.38738626 
 11/17  16:00:00,4800417381.477716,123068813.34527956 
 11/17  17:00:00,5097065941.504942,157881384.08318916 
 11/17  18:00:00,4213297947.677805,98409981.62906739 
 11/17  19:00:00,3822903160.7354107,88847410.76495403 
 11/17  20:00:00,3674105555.404647,71658959.92384508 
 11/17  21:00:00,3569550623.0610056,79542884.37707391 
 11/17  22:00:00,3481378699.304455,51213052.02116858 
 11/17  23:00:00,2912337070.055147,38343112.12741765 
 11/17  24:00:00,2794973558.868727,38462702.04117282 
 11/18  01:00:00,2536083493.3043923,26211168.0 
 11/18  02:00:00,2530295722.1791177,26211168.0 
 11/18  03:00:00,2528806246.7702684,37893480.963250235 
 11/18  04:00:00,2530142382.093608,26211168.0 
 11/18  05:00:00,2528383731.4754643,26211168.0 
 11/18  06:00:00,2692116903.666959,26211168.0 
 11/18  07:00:00,3406245526.9931374,70241471.88239013 
 11/18  08:00:00,3313042862.5720577,62422419.034054644 
 11/18  09:00:00,3624446299.5559983,82488041.93442352 
 11/18  10:00:00,3563178983.3792424,82012290.22479424 
 11/18  11:00:00,3442818993.850931,80539996.92891964 
 11/18  12:00:00,3491193925.930529,96289048.84444283 
 11/18  13:00:00,3199761025.914071,80983709.19008054 
 11/18  14:00:00,3199554312.5703244,83444135.49937198 
 11/18  15:00:00,3204076892.741698,75790394.10577643 
 11/18  16:00:00,3229595196.9739976,64849849.90765692 
 11/18  17:00:00,3376802826.8255153,65187543.773672834 
 11/18  18:00:00,3394286013.4294205,51024869.48351672 
 11/18  19:00:00,3051733722.325348,51117721.83125054 
 11/18  20:00:00,2830311077.0017242,38528213.431379095 
 11/18  21:00:00,2828167993.629847,50926703.65243761 
 11/18  22:00:00,2741965457.564931,51148746.228413776 
 11/18  23:00:00,2656891900.0661774,44280464.91665746 
 11/18  24:00:00,2591834192.2195644,44686771.203271925 
 11/19  01:00:00,2539077469.6725373,26211168.0 
 11/19  02:00:00,2535807802.2757883,26211168.0 
 11/19  03:00:00,2535208394.265575,26211168.0 
 11/19  04:00:00,2535302529.1696243,26211168.0 
 11/19  05:00:00,2532064480.860248,37893000.07147678 
 11/19  06:00:00,2594231034.2769175,26211168.0 
 11/19  07:00:00,2916245549.637081,38581270.13781928 
 11/19  08:00:00,2868242995.0913844,38246877.16263228 
 11/19  09:00:00,2895854645.7324815,50383379.568723336 
 11/19  10:00:00,2834687123.1109524,38392980.27515069 
 11/19  11:00:00,2856152284.8341746,38348486.65630701 
 11/19  12:00:00,2889108860.2738147,38567483.23564879 
 11/19  13:00:00,2942493954.8626614,50906304.45522954 
 11/19  14:00:00,2921659172.8274426,51434867.46359289 
 11/19  15:00:00,2975668106.3638725,38509931.175929874 
 11/19  16:00:00,2951778309.079828,38375221.16551854 
 11/19  17:00:00,3130753644.1477757,44437572.50938881 
 11/19  18:00:00,3307468223.6623645,44270939.42348173 
 11/19  19:00:00,3045844993.7737894,38293697.679954946 
 11/19  20:00:00,2946405387.2575054,38357490.49116944 
 11/19  21:00:00,2935324132.5803733,38301992.057741396 
 11/19  22:00:00,2776867701.044386,47212277.69713008 
 11/19  23:00:00,2682507791.570733,42019675.419209905 
 11/19  24:00:00,2611460778.312687,38299760.551265806 
 11/20  01:00:00,2652559516.227522,26211168.0 
 11/20  02:00:00,2659228218.3495092,26211168.0 
 11/20  03:00:00,2665357932.5264754,26211168.0 
 11/20  04:00:00,2649278258.3072057,26211168.0 
 11/20  05:00:00,2645610592.7402043,26211168.0 
 11/20  06:00:00,2822690244.083516,37895460.69335005 
 11/20  07:00:00,3351530967.414902,58265417.77621618 
 11/20  08:00:00,3412625127.717696,135916270.83907866 
 11/20  09:00:00,4686304979.300122,143738762.4760653 
 11/20  10:00:00,4662554721.014927,136870467.07841906 
 11/20  11:00:00,4573183251.732458,136920195.38841996 
 11/20  12:00:00,4650491794.705406,157601582.526442 
 11/20  13:00:00,4507680696.954089,191070812.55644962 
 11/20  14:00:00,4719252971.792465,185808297.64636672 
 11/20  15:00:00,4763750126.309092,127511323.62231503 
 11/20  16:00:00,4827561081.622235,118600996.63080086 
 11/20  17:00:00,4999301637.437376,157270146.4678047 
 11/20  18:00:00,4166617503.431652,103988590.19603665 
 11/20  19:00:00,3812464112.3314457,81565419.58529046 
 11/20  20:00:00,3670794568.0959826,78796344.02868485 
 11/20  21:00:00,3536530176.804157,75407139.66356616 
 11/20  22:00:00,3436241775.4122796,50326918.506359786 
 11/20  23:00:00,2908912988.4446115,43138935.06255442 
 11/20  24:00:00,2787420072.237486,38296881.439194486 
 11/21  01:00:00,2615579183.2305117,26211168.0 
 11/21  02:00:00,2609218968.1951666,26211168.0 
 11/21  03:00:00,2610026193.3530374,37893057.87767714 
 11/21  04:00:00,2598946120.6722355,26211168.0 
 11/21  05:00:00,2579647083.0601273,26211168.0 
 11/21  06:00:00,2749504269.869218,26211168.0 
 11/21  07:00:00,3286894933.247314,209088462.90665337 
 11/21  08:00:00,3365811049.205942,258380494.04097536 
 11/21  09:00:00,4651066584.800416,131782626.04626587 
 11/21  10:00:00,4647290579.680929,139521785.22068483 
 11/21  11:00:00,4558342002.664226,140735103.6804883 
 11/21  12:00:00,4649035076.455435,168567860.06913933 
 11/21  13:00:00,4504380580.970002,186570801.64998794 
 11/21  14:00:00,4712997878.174583,181101631.5525798 
 11/21  15:00:00,4762445563.702118,133965378.9020464 
 11/21  16:00:00,4835631104.897557,120253141.44929673 
 11/21  17:00:00,4997737748.136711,146789247.2277863 
 11/21  18:00:00,4176034113.31802,113099493.63643073 
 11/21  19:00:00,3823735767.6054907,81413296.64099367 
 11/21  20:00:00,3667789351.8754587,78803370.55038255 
 11/21  21:00:00,3542343539.4876795,66256778.44154161 
 11/21  22:00:00,3422053430.28633,51075544.65809552 
 11/21  23:00:00,2906378664.6805825,50678513.41872062 
 11/21  24:00:00,2792230886.176485,38427241.63439373 
 11/22  01:00:00,2624327074.045495,26211168.0 
 11/22  02:00:00,2617742702.954738,26211168.0 
 11/22  03:00:00,2613828150.2463017,26211168.0 
 11/22  04:00:00,2609715878.099028,37891861.721009426 
 11/22  05:00:00,2607645705.1178465,26211168.0 
 11/22  06:00:00,2775692527.0348973,26211168.0 
 11/22  07:00:00,3306181270.4226923,97475972.92735498 
 11/22  08:00:00,3414356787.6341662,105189546.9917545 
 11/22  09:00:00,4688861445.36181,120997567.38487561 
 11/22  10:00:00,4673636132.491587,139655472.16555122 
 11/22  11:00:00,4588094609.143373,140880319.30557868 
 11/22  12:00:00,4662310150.256208,168793586.792225 
 11/22  13:00:00,4515910371.6867075,186917044.30592892 
 11/22  14:00:00,4722539427.689777,181407922.95852408 
 11/22  15:00:00,4777817785.791894,135649149.99169433 
 11/22  16:00:00,4869442798.430584,118769902.83243838 
 11/22  17:00:00,5026798894.2152,146974887.81425315 
 11/22  18:00:00,4178353547.2622757,113134259.08879468 
 11/22  19:00:00,3821378048.3577766,81531336.78242591 
 11/22  20:00:00,3673568490.228655,78848097.11492997 
 11/22  21:00:00,3548173173.7615747,70569379.15943485 
 11/22  22:00:00,3416901753.3406363,53421827.99141062 
 11/22  23:00:00,2909770515.2634897,44509079.63090331 
 11/22  24:00:00,2791915041.275059,38281311.32655536 
 11/23  01:00:00,2531282907.164157,26211168.0 
 11/23  02:00:00,2524518302.4195023,26211168.0 
 11/23  03:00:00,2521186998.8806744,37893357.55940085 
 11/23  04:00:00,2518872156.594345,26211168.0 
 11/23  05:00:00,2515879683.4203453,26211168.0 
 11/23  06:00:00,2566927868.4581594,26211168.0 
 11/23  07:00:00,2881708645.1600676,50931656.19872846 
 11/23  08:00:00,2835539960.656345,38318147.09923973 
 11/23  09:00:00,2852130859.501242,38356605.83186665 
